<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.15	101.100	117.149	98.187	106.098	11175	0	4197
2018.10.16	106.097	109.051	105.080	107.099	8216	0	4097
2018.10.17	107.100	108.888	105.413	106.849	7233	0	4194
2018.10.18	106.849	108.222	103.182	103.701	5201	0	4168
2018.10.19	103.701	105.097	102.277	102.895	4339	0	4254
2018.10.22	105.331	105.657	104.010	104.522	3922	0	4343
2018.10.23	104.522	109.687	104.196	107.988	4648	0	4129
2018.10.24	108.000	109.243	106.298	106.298	6754	0	4155
2018.10.25	106.332	106.524	104.068	105.155	3235	0	4245
2018.10.26	105.155	105.458	104.098	104.445	2547	0	4213
2018.10.29	101.637	103.165	99.020	99.020	5805	0	4164
2018.10.30	99.078	101.244	99.078	100.455	2560	0	4103
2018.10.31	100.455	103.888	100.352	102.036	4638	0	4271
2018.11.01	102.045	103.239	100.885	102.277	4687	0	4242
2018.11.02	102.302	104.670	101.885	104.216	4313	0	4129
2018.11.05	110.017	111.446	108.000	108.496	5162	0	4216
2018.11.06	108.495	111.915	108.443	110.594	4868	0	4200
2018.11.07	110.559	112.553	107.846	109.338	4311	0	4153
2018.11.08	109.338	110.731	107.739	108.414	3506	0	2666
2018.11.09	108.414	108.575	104.507	104.656	3760	0	2567
2018.11.12	104.153	106.406	103.871	105.108	4486	0	2641
2018.11.13	105.108	106.010	103.588	104.629	5926	0	2602
2018.11.14	104.629	105.540	87.316	91.314	5829	0	2557
2018.11.15	91.314	93.526	80.516	86.524	10316	0	2507
2018.11.16	86.546	89.027	85.715	86.122	7023	0	2568
2018.11.19	88.380	88.724	71.722	72.540	7336	0	2494
2018.11.20	72.559	74.579	63.707	66.409	9495	0	2540
2018.11.21	66.424	70.161	63.866	67.882	9874	0	2540
2018.11.22	67.883	70.370	66.800	67.363	6987	0	2497
2018.11.23	67.352	67.460	61.702	65.302	6404	0	2553
2018.11.26	58.550	59.533	52.292	52.800	10612	0	2565
2018.11.27	52.799	56.309	51.601	56.132	8970	0	2600
2018.11.28	56.036	64.128	54.938	62.173	5573	0	2520
2018.11.29	62.173	63.587	57.848	59.153	5364	0	2547
2018.11.30	59.153	60.831	54.813	55.287	4808	0	2495
2018.12.03	59.215	59.462	51.837	53.274	6007	0	2548
2018.12.04	53.274	57.386	52.457	55.126	3146	0	2500
2018.12.05	55.126	55.374	50.597	51.111	4394	0	2495
2018.12.06	51.108	52.104	46.453	47.214	5060	0	2502
2018.12.07	47.215	47.215	40.668	44.091	3921	0	2548
2018.12.10	45.556	46.098	41.814	42.183	3036	0	2449
2018.12.11	42.183	42.696	40.509	41.271	2532	0	2457
2018.12.12	41.271	43.050	40.565	42.279	2200	0	2511
2018.12.13	42.279	42.279	39.050	39.506	4309	0	2487
2018.12.14	39.506	41.035	37.102	37.218	3659	0	2436
2018.12.17	37.617	42.904	37.301	41.591	2548	0	2470
2018.12.18	41.591	43.022	41.165	42.431	2240	0	2525
2018.12.19	42.437	48.552	42.432	43.467	3866	0	2459
2018.12.20	43.467	50.655	43.467	50.275	3423	0	2473
2018.12.21	50.292	53.451	48.300	50.438	4037	0	2486
2018.12.24	50.422	56.001	50.215	54.724	3250	0	2491
2018.12.25	54.723	54.724	45.765	48.654	3880	0	2503
2018.12.26	48.755	49.719	44.842	46.246	3664	0	2486
2018.12.27	46.246	47.003	41.468	41.818	2971	0	2425
2018.12.28	41.753	48.867	40.903	47.348	2969	0	2470
2018.12.31	45.892	46.402	42.969	43.173	2282	0	2475
2019.01.01	43.173	45.293	43.173	45.229	2051	0	2541
2019.01.02	45.230	51.197	45.191	49.895	2655	0	2549
2019.01.03	49.895	50.185	46.934	47.668	2475	0	2462
2019.01.04	47.668	48.657	47.198	48.620	2247	0	2478
2019.01.07	51.437	53.118	49.869	51.019	2826	0	2481
2019.01.08	51.019	52.742	50.284	50.831	2320	0	2438
2019.01.09	50.831	52.362	49.782	50.075	2587	0	2557
2019.01.10	50.054	51.041	41.538	42.537	2676	0	2482
2019.01.11	42.536	44.201	42.142	43.808	2499	0	2494
2019.01.14	40.912	43.984	40.555	43.473	2256	0	2495
2019.01.15	43.521	44.418	42.142	42.308	2438	0	2495
