<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.09.23	1.207	1.251	1.176	1.195	44433	0	0
2016.09.24	1.195	1.206	1.172	1.205	36550	0	0
2016.09.25	1.205	1.208	1.150	1.164	36420	0	0
2016.09.26	1.164	1.175	1.148	1.149	50252	0	0
2016.09.27	1.150	1.167	1.101	1.154	37979	0	0
2016.09.28	1.153	1.229	1.145	1.200	37565	0	0
2016.09.29	1.200	1.247	1.178	1.229	40443	0	0
2016.09.30	1.229	1.229	1.192	1.210	35988	0	0
2016.10.01	1.210	1.225	1.119	1.148	24071	0	0
2016.10.02	1.148	1.182	1.140	1.150	20418	0	0
2016.10.03	1.150	1.183	1.120	1.150	23545	0	0
2016.10.04	1.150	1.156	1.106	1.114	22133	0	0
2016.10.05	1.114	1.185	1.107	1.143	22789	0	0
2016.10.06	1.143	1.143	1.110	1.121	18743	0	0
2016.10.07	1.121	1.140	1.104	1.125	23120	0	0
2016.10.08	1.125	1.148	1.106	1.131	20121	0	0
2016.10.09	1.131	1.141	1.114	1.116	23003	0	0
2016.10.10	1.116	1.122	1.094	1.106	27284	0	0
2016.10.11	1.108	1.144	1.046	1.055	40717	0	0
2016.10.12	1.055	1.063	0.963	0.992	44983	0	0
2016.10.13	0.992	1.015	0.944	0.973	46770	0	0
2016.10.14	0.973	0.973	0.942	0.950	53015	0	0
2016.10.15	0.950	0.960	0.943	0.955	46749	0	0
2016.10.16	0.955	1.198	0.948	1.166	42727	0	0
2016.10.17	1.166	1.174	1.021	1.028	49239	0	0
2016.10.18	1.027	1.040	0.976	1.012	50600	0	0
2016.10.19	1.012	1.045	0.971	1.009	35149	0	0
2016.10.20	1.009	1.017	0.984	0.996	44477	0	0
2016.10.21	0.996	1.020	0.980	0.989	37598	0	0
2016.10.22	0.989	1.026	0.981	1.014	50510	0	0
2016.10.23	1.014	1.025	0.990	1.009	63339	0	0
2016.10.24	1.009	1.022	0.986	0.997	68149	0	0
2016.10.25	0.997	1.008	0.962	0.982	86197	0	0
2016.10.26	0.982	1.009	0.975	0.998	116141	0	0
2016.10.27	0.998	1.016	0.935	0.952	125921	0	0
2016.10.28	0.953	0.964	0.894	0.894	120877	0	0
2016.10.29	0.894	0.943	0.809	0.844	118296	0	0
2016.10.30	0.844	0.917	0.837	0.887	120370	0	0
2016.10.31	0.886	0.891	0.849	0.858	133232	0	0
2016.11.01	0.858	0.872	0.817	0.844	128543	0	0
2016.11.02	0.845	0.865	0.826	0.849	130914	0	0
2016.11.03	0.849	0.875	0.821	0.847	140753	0	0
2016.11.04	0.847	0.950	0.837	0.918	142335	0	0
2016.11.05	0.918	1.013	0.901	0.987	121884	0	0
2016.11.06	0.988	0.990	0.908	0.931	121195	0	0
2016.11.07	0.930	0.956	0.871	0.877	136267	0	0
2016.11.08	0.878	0.907	0.871	0.888	128889	0	0
2016.11.09	0.888	0.896	0.846	0.862	120688	0	0
2016.11.10	0.862	0.915	0.850	0.870	78942	0	0
2016.11.11	0.870	0.901	0.851	0.874	80134	0	0
2016.11.12	0.873	0.902	0.858	0.865	113605	0	0
2016.11.13	0.866	0.879	0.847	0.852	120944	0	0
2016.11.14	0.851	0.865	0.838	0.846	64371	0	0
2016.11.15	0.847	0.900	0.846	0.880	75725	0	0
2016.11.16	0.880	0.907	0.862	0.883	69409	0	0
2016.11.17	0.883	0.893	0.855	0.868	140000	0	0
2016.11.18	0.868	0.878	0.834	0.835	159439	0	0
2016.11.19	0.835	0.847	0.816	0.824	122175	0	0
2016.11.20	0.824	0.842	0.807	0.815	133269	0	0
2016.11.21	0.814	0.823	0.798	0.810	154977	0	0
2016.11.22	0.811	0.824	0.791	0.803	148151	0	0
2016.11.23	0.802	0.818	0.759	0.774	160351	0	0
2016.11.24	0.774	0.776	0.678	0.722	158971	0	0
2016.11.25	0.722	0.827	0.712	0.792	152658	0	0
2016.11.26	0.791	0.801	0.728	0.734	120263	0	0
2016.11.27	0.734	0.758	0.722	0.733	121952	0	0
2016.11.28	0.733	0.748	0.712	0.716	136437	0	0
2016.11.29	0.717	0.746	0.675	0.708	146376	0	0
2016.11.30	0.708	0.732	0.700	0.703	139680	0	0
2016.12.01	0.703	0.758	0.703	0.729	132315	0	0
2016.12.02	0.729	0.779	0.685	0.771	150446	0	0
2016.12.03	0.771	0.778	0.725	0.730	121298	0	0
2016.12.04	0.730	0.755	0.709	0.729	108521	0	0
2016.12.05	0.729	0.817	0.711	0.790	131405	0	0
2016.12.06	0.790	0.811	0.693	0.737	149667	0	0
2016.12.07	0.737	0.784	0.719	0.770	118414	0	0
2016.12.08	0.770	0.785	0.753	0.765	124424	0	0
2016.12.09	0.765	0.792	0.743	0.754	129855	0	0
2016.12.10	0.754	0.829	0.749	0.812	88657	0	0
2016.12.11	0.812	0.919	0.802	0.883	89404	0	0
2016.12.12	0.883	0.913	0.850	0.868	131158	0	0
2016.12.13	0.868	0.958	0.859	0.924	131350	0	0
2016.12.14	0.924	0.954	0.909	0.941	147266	0	0
2016.12.15	0.941	1.060	0.930	1.038	152187	0	0
2016.12.16	1.038	1.044	0.983	1.019	144335	0	0
2016.12.17	1.019	1.026	0.942	0.959	64449	0	0
2016.12.18	0.959	1.018	0.956	1.007	36391	0	0
2016.12.19	1.007	1.167	1.007	1.150	38410	0	0
2016.12.20	1.150	1.170	1.079	1.096	37518	0	0
2016.12.21	1.096	1.130	1.053	1.103	38721	0	0
2016.12.22	1.104	1.132	1.012	1.053	40541	0	0
