<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.03.22	257.360	268.500	256.240	266.000	4321	0	0
2015.03.23	266.080	269.710	257.160	262.920	6771	0	0
2015.03.24	262.920	265.000	243.500	248.190	8978	0	0
2015.03.25	248.190	249.750	235.400	243.380	9103	0	0
2015.03.26	243.390	252.920	243.140	245.670	6977	0	0
2015.03.27	245.630	248.000	241.000	245.800	5684	0	0
2015.03.28	245.790	252.270	244.250	249.010	18454	0	0
2015.03.29	249.150	250.710	236.700	238.480	6772	0	0
2015.03.30	237.760	247.330	234.080	245.970	7278	0	0
2015.03.31	245.940	247.770	238.650	241.790	6614	0	0
2015.04.01	241.790	244.410	236.990	242.670	5821	0	0
